Namespace(eeg_dataset='/content/data/eeg_55_95_std.pth', splits_path='/content/drive/MyDrive/EEG_files/data/block_splits_LOSO_subject1.pth', split_num=0, subject=0, time_low=20, time_high=460, model_type='transformer2', model_params=['num_heads=4', 'num_layers=1', 'd_ff=512', 'd_model=128', 'dropout=0.4'], pretrained_net='', batch_size=128, optim='Adam', learning_rate=0.0001, learning_rate_decay_by=0.95, learning_rate_decay_every=10, data_workers=4, epochs=200, saveCheck=200, no_cuda=False, pretrained_itsa='/content/drive/MyDrive/EEG_files/itsa_loso_subject1_recolor.pth', itsa_off=False, loso_mode=True)
Copied to CUDA
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 66: TrL=2.0037, TrA=0.4442, VL=2.1021, VA=0.3772, TeL=4.0990, TeA=0.0297, TeA at max VA = 0.0354 at epoch 65
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 67: TrL=1.9917, TrA=0.4564, VL=2.0983, VA=0.3761, TeL=4.0965, TeA=0.0292, TeA at max VA = 0.0354 at epoch 65
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 68: TrL=1.9860, TrA=0.4594, VL=2.0918, VA=0.3828, TeL=4.1265, TeA=0.0312, TeA at max VA = 0.0354 at epoch 65
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 69: TrL=1.9847, TrA=0.4587, VL=2.0953, VA=0.3783, TeL=4.1143, TeA=0.0302, TeA at max VA = 0.0354 at epoch 65
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 70: TrL=1.9812, TrA=0.4567, VL=2.0821, VA=0.3906, TeL=4.1240, TeA=0.0302, TeA at max VA = 0.0302 at epoch 70
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 71: TrL=1.9754, TrA=0.4633, VL=2.0914, VA=0.3973, TeL=4.1146, TeA=0.0339, TeA at max VA = 0.0339 at epoch 71
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 72: TrL=1.9697, TrA=0.4713, VL=2.0782, VA=0.3996, TeL=4.1104, TeA=0.0344, TeA at max VA = 0.0344 at epoch 72
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 73: TrL=1.9695, TrA=0.4617, VL=2.0779, VA=0.4129, TeL=4.1039, TeA=0.0297, TeA at max VA = 0.0297 at epoch 73
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 74: TrL=1.9658, TrA=0.4653, VL=2.0634, VA=0.4174, TeL=4.1183, TeA=0.0297, TeA at max VA = 0.0297 at epoch 74
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 75: TrL=1.9576, TrA=0.4750, VL=2.0703, VA=0.3962, TeL=4.1252, TeA=0.0297, TeA at max VA = 0.0297 at epoch 74
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 76: TrL=1.9570, TrA=0.4673, VL=2.0577, VA=0.4007, TeL=4.1025, TeA=0.0318, TeA at max VA = 0.0297 at epoch 74
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 77: TrL=1.9527, TrA=0.4715, VL=2.0681, VA=0.4051, TeL=4.1173, TeA=0.0307, TeA at max VA = 0.0297 at epoch 74
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 78: TrL=1.9477, TrA=0.4695, VL=2.0539, VA=0.4129, TeL=4.0999, TeA=0.0271, TeA at max VA = 0.0297 at epoch 74
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 79: TrL=1.9466, TrA=0.4732, VL=2.0467, VA=0.4185, TeL=4.1299, TeA=0.0266, TeA at max VA = 0.0266 at epoch 79
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 80: TrL=1.9412, TrA=0.4819, VL=2.0707, VA=0.3962, TeL=4.1492, TeA=0.0297, TeA at max VA = 0.0266 at epoch 79
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 81: TrL=1.9395, TrA=0.4696, VL=2.0619, VA=0.4051, TeL=4.1362, TeA=0.0297, TeA at max VA = 0.0266 at epoch 79
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 82: TrL=1.9324, TrA=0.4809, VL=2.0631, VA=0.3940, TeL=4.1410, TeA=0.0292, TeA at max VA = 0.0266 at epoch 79
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 83: TrL=1.9242, TrA=0.4783, VL=2.0643, VA=0.4219, TeL=4.1429, TeA=0.0271, TeA at max VA = 0.0271 at epoch 83
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 84: TrL=1.9226, TrA=0.4907, VL=2.0511, VA=0.4107, TeL=4.1509, TeA=0.0286, TeA at max VA = 0.0271 at epoch 83
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 85: TrL=1.9229, TrA=0.4885, VL=2.0556, VA=0.4085, TeL=4.1505, TeA=0.0323, TeA at max VA = 0.0271 at epoch 83
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 86: TrL=1.9130, TrA=0.4881, VL=2.0390, VA=0.4174, TeL=4.1626, TeA=0.0292, TeA at max VA = 0.0271 at epoch 83
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 87: TrL=1.9162, TrA=0.4925, VL=2.0416, VA=0.4330, TeL=4.1724, TeA=0.0286, TeA at max VA = 0.0286 at epoch 87
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 88: TrL=1.9093, TrA=0.5000, VL=2.0352, VA=0.4241, TeL=4.1530, TeA=0.0260, TeA at max VA = 0.0286 at epoch 87
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 89: TrL=1.9042, TrA=0.4985, VL=2.0321, VA=0.4342, TeL=4.1481, TeA=0.0266, TeA at max VA = 0.0266 at epoch 89
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 90: TrL=1.9027, TrA=0.4933, VL=2.0343, VA=0.4275, TeL=4.1483, TeA=0.0286, TeA at max VA = 0.0266 at epoch 89
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 91: TrL=1.9082, TrA=0.4977, VL=2.0250, VA=0.4297, TeL=4.1518, TeA=0.0281, TeA at max VA = 0.0266 at epoch 89
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 92: TrL=1.8896, TrA=0.5020, VL=2.0252, VA=0.4386, TeL=4.1698, TeA=0.0276, TeA at max VA = 0.0276 at epoch 92
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 93: TrL=1.8929, TrA=0.5047, VL=2.0212, VA=0.4431, TeL=4.1555, TeA=0.0255, TeA at max VA = 0.0255 at epoch 93
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 94: TrL=1.8932, TrA=0.5093, VL=2.0224, VA=0.4275, TeL=4.1431, TeA=0.0245, TeA at max VA = 0.0255 at epoch 93
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 95: TrL=1.8878, TrA=0.5119, VL=2.0088, VA=0.4397, TeL=4.1504, TeA=0.0250, TeA at max VA = 0.0255 at epoch 93
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 96: TrL=1.8860, TrA=0.5060, VL=2.0066, VA=0.4397, TeL=4.1550, TeA=0.0250, TeA at max VA = 0.0255 at epoch 93
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 97: TrL=1.8847, TrA=0.5115, VL=2.0154, VA=0.4319, TeL=4.1594, TeA=0.0250, TeA at max VA = 0.0255 at epoch 93
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 98: TrL=1.8754, TrA=0.5109, VL=2.0110, VA=0.4420, TeL=4.1361, TeA=0.0266, TeA at max VA = 0.0255 at epoch 93
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 99: TrL=1.8718, TrA=0.5153, VL=2.0075, VA=0.4475, TeL=4.1659, TeA=0.0307, TeA at max VA = 0.0307 at epoch 99
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 100: TrL=1.8693, TrA=0.5165, VL=2.0296, VA=0.4297, TeL=4.1738, TeA=0.0286, TeA at max VA = 0.0307 at epoch 99
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 101: TrL=1.8707, TrA=0.5160, VL=2.0047, VA=0.4397, TeL=4.1655, TeA=0.0260, TeA at max VA = 0.0307 at epoch 99
Model: transformer2 - Subject 0 - Time interval: [20-460]  [20-460 Hz] - Epoch 102: TrL=1.8668, TrA=0.5200, VL=2.0096, VA=0.4487, TeL=4.1726, TeA=0.0250, TeA at max VA = 0.0250 at epoch 102
